id,loan_status,prob
69855,0,0.0552
69856,0,0.2062
69857,1,0.8995
69858,0,0.0838
69859,0,0.0058
69860,0,0.02
69861,1,0.9649
69862,0,0.0198
69863,0,0.0034
69864,1,0.9241
69865,0,0.0387
69866,0,0.0115
69867,1,0.7791
69868,0,0.0182
69869,0,0.0516
69870,0,0.0057
69871,0,0.0134
69872,1,0.918
69873,0,0.0924
69874,0,0.0636
69875,0,0.0072
69876,0,0.1969
69877,0,0.0257
69878,0,0.0224
69879,0,0.027
69880,0,0.0299
69881,0,0.028
69882,0,0.0205
69883,0,0.2543
69884,1,0.7849
69885,0,0.2342
69886,0,0.0662
69887,0,0.0598
69888,0,0.0722
69889,0,0.0623
69890,0,0.1114
69891,0,0.0127
69892,0,0.0371
69893,0,0.3414
69894,0,0.0162
69895,1,0.9497
69896,1,0.8414
69897,0,0.0393
69898,0,0.1065
69899,0,0.0021
69900,0,0.0662
69901,1,0.9295
69902,0,0.0741
69903,0,0.0615
69904,0,0.0223
69905,0,0.0118
69906,0,0.0055
69907,0,0.0938
69908,0,0.0594
69909,0,0.0101
69910,0,0.0436
69911,0,0.1091
69912,0,0.0132
69913,0,0.0689
69914,0,0.124
69915,0,0.0872
69916,0,0.0096
69917,0,0.2127
69918,0,0.2095
69919,0,0.0566
69920,0,0.0318
69921,0,0.1088
69922,0,0.0215
69923,0,0.0097
69924,0,0.0491
69925,0,0.0038
69926,1,0.6498
69927,0,0.0243
69928,0,0.1402
69929,0,0.0199
69930,0,0.0629
69931,0,0.0304
69932,0,0.0385
69933,0,0.0642
69934,0,0.0477
69935,0,0.0388
69936,0,0.0187
69937,0,0.021
69938,0,0.0443
69939,0,0.2817
69940,0,0.0083
69941,0,0.0393
69942,0,0.0031
69943,0,0.0422
69944,0,0.0125
69945,0,0.0714
69946,1,0.9471
69947,0,0.0024
69948,0,0.0143
69949,0,0.0352
69950,0,0.1514
69951,0,0.2942
69952,0,0.0514
69953,0,0.016
69954,0,0.4453
69955,1,0.7121
69956,0,0.033
69957,0,0.0477
69958,1,0.9336
69959,1,0.9887
69960,0,0.0043
69961,0,0.015
69962,1,0.8677
69963,0,0.1788
69964,0,0.1363
69965,1,0.5684
69966,0,0.0146
69967,0,0.0693
69968,0,0.0197
69969,0,0.0085
69970,0,0.0031
69971,0,0.0093
69972,0,0.1436
69973,0,0.0614
69974,0,0.0183
69975,0,0.0223
69976,1,0.9437
69977,0,0.015
69978,0,0.283
69979,0,0.0287
69980,0,0.104
69981,0,0.0248
69982,0,0.0825
69983,0,0.0228
69984,0,0.0095
69985,0,0.0142
69986,0,0.0322
69987,0,0.0355
69988,0,0.0665
69989,0,0.0269
69990,1,0.64
69991,0,0.0731
69992,0,0.024
69993,0,0.0257
69994,0,0.0073
69995,0,0.0547
69996,0,0.0069
69997,0,0.1214
69998,0,0.0735
69999,0,0.0157
70000,0,0.0174
70001,0,0.0424
70002,0,0.023
70003,0,0.0388
70004,0,0.0116
70005,0,0.0347
70006,0,0.0164
70007,0,0.0082
70008,0,0.0291
70009,0,0.0303
70010,1,0.7108
70011,0,0.1068
70012,0,0.4262
70013,0,0.0725
70014,0,0.0471
70015,0,0.0769
70016,0,0.0706
70017,0,0.0327
70018,0,0.007
70019,0,0.0327
70020,0,0.0369
70021,0,0.0126
70022,0,0.0206
70023,0,0.0933
70024,0,0.0164
70025,0,0.0239
70026,0,0.0735
70027,0,0.0253
70028,0,0.0136
70029,0,0.0176
70030,0,0.006
70031,0,0.0533
70032,1,0.9397
70033,1,0.9345
70034,0,0.0292
70035,0,0.0422
70036,0,0.0703
70037,0,0.0071
70038,0,0.0037
70039,1,0.9735
70040,0,0.0263
70041,0,0.1287
70042,1,0.9472
70043,0,0.0138
70044,0,0.0318
70045,0,0.1322
70046,0,0.013
70047,0,0.0279
70048,0,0.1476
70049,0,0.0066
70050,0,0.0534
70051,0,0.3199
70052,0,0.1162
70053,1,0.9598
70054,1,0.9142
70055,0,0.0104
70056,0,0.0101
70057,0,0.0156
70058,0,0.01
70059,0,0.1034
70060,0,0.0833
70061,0,0.045
70062,0,0.0992
70063,0,0.0671
70064,0,0.0946
70065,0,0.0187
70066,1,0.9674
70067,0,0.0219
70068,0,0.0202
70069,0,0.2723
70070,0,0.0552
70071,0,0.0672
70072,1,0.9945
70073,0,0.027
70074,0,0.0019
70075,0,0.0076
70076,0,0.0106
70077,0,0.0661
70078,0,0.0234
70079,0,0.0281
70080,0,0.0171
70081,0,0.0313
70082,0,0.0245
70083,0,0.0202
70084,0,0.0089
70085,1,0.9386
70086,0,0.0365
70087,0,0.014
70088,0,0.0472
70089,0,0.1031
70090,0,0.0722
70091,0,0.1167
70092,1,0.9872
70093,0,0.0995
70094,1,0.8682
70095,0,0.11
70096,0,0.0258
70097,1,0.7901
70098,0,0.0317
70099,0,0.0139
70100,0,0.0177
70101,0,0.013
70102,1,0.9108
70103,0,0.0108
70104,0,0.0038
70105,0,0.2011
70106,1,0.9303
70107,0,0.0285
70108,0,0.018
70109,0,0.032
70110,0,0.014
70111,0,0.1388
70112,1,0.9538
70113,0,0.0139
70114,0,0.4141
70115,0,0.0436
70116,0,0.0085
70117,0,0.0043
70118,0,0.0459
70119,0,0.0347
70120,0,0.091
70121,0,0.1571
70122,0,0.0371
70123,0,0.0206
70124,0,0.0825
70125,0,0.0599
70126,0,0.0011
70127,0,0.0264
70128,0,0.0076
70129,0,0.0105
70130,0,0.0255
70131,1,0.7638
70132,0,0.0585
70133,1,0.9153
70134,1,0.9686
70135,0,0.0172
70136,0,0.0297
70137,1,0.9273
70138,0,0.0022
70139,0,0.0153
70140,0,0.0033
70141,0,0.0536
70142,0,0.1385
70143,0,0.0752
70144,0,0.0198
70145,0,0.0035
70146,0,0.0071
70147,0,0.028
70148,1,0.7455
70149,0,0.0141
70150,0,0.019
70151,0,0.0058
70152,0,0.0134
70153,0,0.0659
70154,0,0.0143
70155,0,0.2647
70156,0,0.0313
70157,0,0.1464
70158,0,0.0168
70159,1,0.8736
70160,0,0.0517
70161,0,0.0408
70162,0,0.0076
70163,0,0.0316
70164,0,0.006
70165,0,0.1386
70166,0,0.016
70167,1,0.9639
70168,0,0.028
70169,0,0.0518
70170,0,0.0049
70171,1,0.9332
70172,1,0.5584
70173,0,0.0159
70174,0,0.0101
70175,0,0.0433
70176,0,0.0057
70177,0,0.0223
70178,0,0.0106
70179,1,0.9553
70180,0,0.2532
70181,0,0.0356
70182,0,0.083
70183,0,0.0247
70184,0,0.0445
70185,0,0.0269
70186,1,0.9171
70187,0,0.0198
70188,0,0.0049
70189,0,0.0241
70190,0,0.0504
70191,0,0.0136
70192,0,0.0149
70193,0,0.0237
70194,0,0.0327
70195,0,0.0705
70196,0,0.0337
70197,1,0.8004
70198,0,0.044
70199,0,0.0201
70200,0,0.09
70201,1,0.8169
70202,0,0.2726
70203,1,0.9181
70204,0,0.0136
70205,0,0.0229
70206,0,0.0926
70207,0,0.0626
70208,0,0.1416
70209,0,0.0491
70210,0,0.0424
70211,0,0.1475
70212,0,0.0634
70213,0,0.0978
70214,0,0.1002
70215,0,0.0398
70216,1,0.9477
70217,0,0.0013
70218,0,0.0244
70219,0,0.2144
70220,0,0.0255
70221,0,0.0164
70222,0,0.0123
70223,0,0.014
70224,1,0.8508
70225,0,0.0586
70226,0,0.0611
70227,0,0.0133
70228,0,0.1378
70229,0,0.0199
70230,1,0.9356
70231,0,0.078
70232,0,0.0152
70233,0,0.0146
70234,0,0.0502
70235,0,0.0179
70236,0,0.0045
70237,0,0.0389
70238,0,0.123
70239,0,0.0119
70240,0,0.033
70241,0,0.0343
70242,0,0.1099
70243,0,0.0594
70244,0,0.3702
70245,0,0.0187
70246,0,0.0174
70247,0,0.035
70248,0,0.0202
70249,0,0.0201
70250,0,0.0639
70251,0,0.055
70252,0,0.0596
70253,1,0.7514
70254,0,0.0513
70255,0,0.0359
70256,0,0.0269
70257,0,0.149
70258,0,0.016
70259,0,0.0156
70260,0,0.0052
70261,0,0.0087
70262,0,0.0124
70263,0,0.0716
70264,0,0.0063
70265,0,0.0163
70266,0,0.0739
70267,0,0.0134
70268,0,0.0185
70269,0,0.0485
70270,1,0.7947
70271,0,0.082
70272,0,0.013
70273,0,0.0358
70274,0,0.0232
70275,0,0.0396
70276,0,0.3822
70277,0,0.0702
70278,0,0.0885
70279,0,0.0066
70280,0,0.0082
70281,0,0.0105
70282,0,0.212
70283,0,0.0825
70284,1,0.7551
70285,0,0.0148
70286,0,0.0603
70287,0,0.3469
70288,0,0.02
70289,1,0.5747
70290,0,0.0422
70291,0,0.0564
70292,0,0.024
70293,0,0.0271
70294,0,0.0276
70295,0,0.0959
70296,0,0.0255
70297,0,0.409
70298,0,0.0264
70299,0,0.006
70300,0,0.0114
70301,1,0.8242
70302,0,0.0847
70303,0,0.0235
70304,0,0.027
70305,0,0.1906
70306,0,0.0343
70307,1,0.9263
70308,0,0.0273
70309,0,0.0134
70310,0,0.0073
70311,1,0.5549
70312,0,0.0056
70313,0,0.009
70314,0,0.0491
70315,0,0.0959
70316,0,0.0043
70317,1,0.8798
70318,0,0.0409
70319,0,0.0288
70320,0,0.0227
70321,0,0.0113
70322,0,0.0754
70323,0,0.0244
70324,0,0.0316
70325,0,0.0223
70326,0,0.0327
70327,1,0.8068
70328,1,0.5733
70329,0,0.0248
70330,0,0.0024
70331,0,0.0072
70332,0,0.0045
70333,0,0.0167
70334,0,0.4976
70335,0,0.0424
70336,0,0.1105
70337,1,0.9502
70338,0,0.4239
70339,0,0.0067
70340,0,0.1182
70341,0,0.0033
70342,0,0.042
70343,0,0.1877
70344,0,0.1332
70345,0,0.0245
70346,1,0.9273
70347,0,0.0149
70348,0,0.0772
70349,0,0.123
70350,0,0.0621
70351,0,0.0407
70352,0,0.0078
70353,0,0.0395
70354,0,0.0601
70355,0,0.1282
70356,0,0.1463
70357,0,0.0422
70358,0,0.0174
70359,0,0.0493
70360,0,0.0343
70361,0,0.0208
70362,0,0.0228
70363,0,0.0455
70364,0,0.0036
70365,0,0.0454
70366,0,0.0176
70367,0,0.0387
70368,0,0.046
70369,0,0.0537
70370,0,0.3303
70371,0,0.0138
70372,0,0.0346
70373,0,0.0466
70374,0,0.0191
70375,0,0.0248
70376,0,0.01
70377,0,0.0838
70378,0,0.0762
70379,0,0.0493
70380,0,0.0343
70381,0,0.0948
70382,0,0.2585
70383,0,0.1336
70384,0,0.0315
70385,0,0.0196
70386,1,0.9602
70387,0,0.0403
70388,0,0.1771
70389,0,0.0334
70390,0,0.0172
70391,0,0.0273
70392,0,0.0018
70393,0,0.0119
70394,0,0.0163
70395,0,0.131
70396,0,0.0633
70397,0,0.0896
70398,0,0.0046
70399,1,0.9437
70400,0,0.0677
70401,0,0.0124
70402,0,0.0897
70403,0,0.071
70404,0,0.131
70405,0,0.0288
70406,0,0.1336
70407,1,0.9543
70408,0,0.1514
70409,0,0.0383
70410,0,0.1349
70411,0,0.042
70412,0,0.0035
70413,0,0.0469
70414,0,0.0473
70415,0,0.0266
70416,0,0.0211
70417,0,0.0133
70418,0,0.0062
70419,0,0.024
70420,0,0.0252
70421,0,0.0079
70422,0,0.0369
70423,0,0.1122
70424,0,0.0487
70425,0,0.0987
70426,0,0.0388
70427,0,0.0408
70428,0,0.0194
70429,0,0.0627
70430,0,0.0346
70431,0,0.0301
70432,0,0.1221
70433,0,0.0865
70434,0,0.1717
70435,0,0.0229
70436,0,0.0196
70437,0,0.0526
70438,0,0.1656
70439,0,0.0047
70440,0,0.142
70441,0,0.0199
70442,0,0.1998
70443,1,0.9386
70444,0,0.027
70445,1,0.6775
70446,1,0.9176
70447,0,0.033
70448,0,0.0438
70449,0,0.0152
70450,0,0.1696
70451,0,0.1266
70452,1,0.9443
70453,0,0.0588
70454,0,0.018
70455,0,0.0308
70456,0,0.1027
70457,0,0.0158
70458,0,0.0396
70459,0,0.0068
70460,1,0.9831
70461,0,0.0837
70462,0,0.1183
70463,0,0.0108
70464,0,0.0927
70465,0,0.0166
70466,0,0.0185
70467,1,0.7994
70468,1,0.9678
70469,0,0.0074
70470,0,0.0175
70471,0,0.0029
70472,0,0.047
70473,1,0.9181
70474,0,0.0055
70475,1,0.9692
70476,0,0.0508
70477,0,0.0203
70478,0,0.0528
70479,1,0.9416
70480,0,0.1456
70481,0,0.1277
70482,0,0.007
70483,0,0.0487
70484,0,0.1466
70485,0,0.098
70486,0,0.0642
70487,1,0.9022
70488,0,0.0203
70489,0,0.0555
70490,0,0.0175
70491,0,0.3477
70492,0,0.0195
70493,0,0.0425
70494,0,0.4159
70495,0,0.0144
70496,0,0.0374
70497,0,0.0358
70498,0,0.0332
70499,1,0.9244
70500,0,0.0346
70501,0,0.0046
70502,1,0.9688
70503,0,0.0311
70504,0,0.0422
70505,0,0.0731
70506,0,0.0282
70507,0,0.0102
70508,1,0.733
70509,1,0.7328
70510,0,0.0965
70511,0,0.0035
70512,0,0.0093
70513,0,0.0273
70514,0,0.0071
70515,0,0.0757
70516,0,0.0149
70517,0,0.0514
70518,0,0.0046
70519,0,0.0054
70520,0,0.0271
70521,0,0.0108
70522,0,0.0347
70523,0,0.0104
70524,0,0.0226
70525,0,0.0641
70526,1,0.9262
70527,0,0.0467
70528,0,0.0206
70529,0,0.1066
70530,0,0.0186
70531,0,0.0706
70532,0,0.0548
70533,0,0.0825
70534,0,0.0205
70535,0,0.0051
70536,0,0.0085
70537,0,0.0084
70538,0,0.0214
70539,0,0.0354
70540,0,0.0107
70541,0,0.014
70542,0,0.0279
70543,1,0.9618
70544,0,0.077
70545,0,0.0083
70546,0,0.04
70547,0,0.0213
70548,0,0.0874
70549,0,0.012
70550,1,0.9353
70551,0,0.0205
70552,0,0.0226
70553,0,0.0223
70554,0,0.012
70555,0,0.0487
70556,0,0.0046
70557,0,0.0223
70558,0,0.0134
70559,0,0.0302
70560,0,0.0106
70561,0,0.0081
70562,0,0.0053
70563,1,0.8887
70564,0,0.1808
70565,0,0.0222
70566,0,0.0194
70567,1,0.9869
70568,0,0.0672
70569,0,0.0458
70570,0,0.0033
70571,0,0.0459
70572,0,0.0943
70573,0,0.01
70574,0,0.0664
70575,0,0.1148
70576,0,0.3774
70577,0,0.0196
70578,0,0.0115
70579,0,0.0112
70580,0,0.0769
70581,0,0.0106
70582,0,0.0888
70583,0,0.0226
70584,0,0.0295
70585,0,0.0544
70586,0,0.0536
70587,0,0.0036
70588,0,0.0193
70589,0,0.0159
70590,0,0.0885
70591,0,0.0142
70592,0,0.0201
70593,0,0.091
70594,0,0.0706
70595,0,0.0127
70596,1,0.9007
70597,0,0.0165
70598,0,0.0638
70599,0,0.0242
70600,0,0.0048
70601,0,0.0366
70602,0,0.0321
70603,0,0.0847
70604,0,0.085
70605,0,0.0474
70606,0,0.0579
70607,0,0.0335
70608,0,0.0722
70609,0,0.0127
70610,0,0.0124
70611,0,0.0141
70612,0,0.1257
70613,1,0.9019
70614,0,0.1102
70615,0,0.0409
70616,0,0.019
70617,0,0.0231
70618,0,0.0053
70619,0,0.1231
70620,0,0.0194
70621,0,0.0244
70622,0,0.1034
70623,0,0.0344
70624,0,0.1656
70625,0,0.021
70626,0,0.0081
70627,0,0.0213
70628,0,0.0054
70629,0,0.0123
70630,0,0.022
70631,0,0.0152
70632,0,0.1097
70633,0,0.059
70634,0,0.0224
70635,0,0.0175
70636,0,0.1054
70637,1,0.9269
70638,0,0.0148
70639,0,0.0083
70640,0,0.0167
70641,0,0.4911
70642,0,0.0078
70643,0,0.0351
70644,0,0.0091
70645,0,0.0079
70646,0,0.0147
70647,0,0.0351
70648,0,0.0247
70649,0,0.021
70650,0,0.0144
70651,0,0.0549
70652,0,0.0157
70653,0,0.055
70654,0,0.0621
70655,0,0.0471
70656,0,0.1119
70657,0,0.0152
70658,0,0.0351
70659,0,0.097
70660,1,0.9197
70661,1,0.8115
70662,0,0.0206
70663,0,0.0168
70664,0,0.0121
70665,0,0.0757
70666,0,0.1625
70667,0,0.0614
70668,0,0.006
70669,1,0.9414
70670,0,0.048
70671,0,0.1559
70672,0,0.0934
70673,0,0.0665
70674,0,0.0198
70675,0,0.0465
70676,0,0.0194
70677,0,0.0295
70678,1,0.9117
70679,0,0.0463
70680,0,0.0761
70681,0,0.0369
70682,0,0.1904
70683,0,0.0239
70684,0,0.0093
70685,0,0.0213
70686,0,0.0141
70687,0,0.0266
70688,0,0.0186
70689,0,0.005
70690,0,0.0128
70691,0,0.0557
70692,0,0.0345
70693,0,0.0205
70694,0,0.0186
70695,0,0.1593
70696,1,0.723
70697,0,0.0036
70698,0,0.0488
70699,0,0.0146
70700,0,0.0086
70701,0,0.1817
70702,0,0.0397
70703,0,0.4505
70704,0,0.0171
70705,0,0.0108
70706,0,0.0193
70707,0,0.0984
70708,0,0.0404
70709,0,0.0464
70710,0,0.0237
70711,0,0.0158
70712,0,0.0349
70713,0,0.0931
70714,0,0.4205
70715,1,0.9821
70716,0,0.0291
70717,0,0.045
70718,0,0.067
70719,0,0.02
70720,0,0.0118
70721,0,0.0639
70722,0,0.0033
70723,0,0.0268
70724,0,0.2146
70725,0,0.0161
70726,1,0.7368
70727,0,0.0167
70728,0,0.0031
70729,0,0.1074
70730,0,0.2404
70731,0,0.0252
70732,0,0.0765
70733,0,0.0831
70734,0,0.1979
70735,0,0.0067
70736,0,0.0495
70737,0,0.0307
70738,0,0.2425
70739,0,0.033
70740,0,0.0495
70741,0,0.0599
70742,0,0.0259
70743,0,0.0487
70744,1,0.9324
70745,0,0.0166
70746,0,0.0532
70747,0,0.0181
70748,0,0.02
70749,0,0.0396
70750,0,0.0279
70751,0,0.0955
70752,0,0.0511
70753,0,0.0264
70754,0,0.0089
70755,0,0.0189
70756,0,0.2841
70757,1,0.9246
70758,1,0.9847
70759,0,0.1863
70760,0,0.0047
70761,0,0.0626
70762,0,0.0752
70763,0,0.0229
70764,0,0.3871
70765,0,0.0554
70766,0,0.0141
70767,0,0.0227
70768,0,0.0167
70769,1,0.9828
70770,0,0.0335
70771,0,0.0033
70772,0,0.0346
70773,0,0.0024
70774,0,0.0052
70775,0,0.0042
70776,0,0.0385
70777,0,0.0712
70778,1,0.924
70779,0,0.0643
70780,0,0.0621
70781,0,0.0197
70782,0,0.003
70783,0,0.0046
70784,0,0.0234
70785,0,0.0279
70786,1,0.9531
70787,0,0.0449
70788,0,0.0123
70789,0,0.0294
70790,0,0.013
70791,1,0.9078
70792,0,0.0268
70793,0,0.0124
70794,0,0.0991
70795,1,0.9347
70796,0,0.2664
70797,0,0.0043
70798,0,0.0048
70799,0,0.0053
70800,0,0.1674
70801,1,0.9444
70802,0,0.0633
70803,0,0.0502
70804,1,0.9591
70805,0,0.0034
70806,0,0.0666
70807,0,0.0799
70808,1,0.9392
70809,0,0.01
70810,0,0.1164
70811,0,0.0623
70812,0,0.0213
70813,1,0.6359
70814,1,0.9528
70815,0,0.014
70816,0,0.0056
70817,0,0.0493
70818,0,0.0299
70819,0,0.0149
70820,0,0.0137
70821,0,0.0877
70822,0,0.051
70823,0,0.1644
70824,0,0.3047
70825,0,0.0127
70826,0,0.0594
70827,0,0.0899
70828,1,0.9878
70829,1,0.9935
70830,0,0.0098
70831,0,0.0379
70832,0,0.0169
70833,0,0.004
70834,1,0.9278
70835,1,0.8513
70836,0,0.0351
70837,0,0.0555
70838,0,0.0154
70839,0,0.0114
70840,1,0.9452
70841,0,0.0248
70842,0,0.0115
70843,0,0.0147
70844,0,0.0167
70845,0,0.0185
70846,0,0.4662
70847,0,0.0152
70848,0,0.0208
70849,0,0.0483
70850,0,0.012
70851,0,0.0099
70852,0,0.0327
70853,0,0.0021
70854,0,0.0062
70855,0,0.028
70856,0,0.025
70857,0,0.0932
70858,0,0.3748
70859,1,0.879
70860,0,0.0036
70861,0,0.0812
70862,0,0.0203
70863,0,0.4998
70864,1,0.9509
70865,0,0.0104
70866,0,0.0074
70867,0,0.0154
70868,0,0.1248
70869,0,0.0041
70870,0,0.0283
70871,0,0.0382
70872,1,0.9798
70873,0,0.0095
70874,0,0.0458
70875,0,0.0408
70876,0,0.0164
70877,0,0.0496
70878,0,0.004
70879,0,0.0805
70880,1,0.9436
70881,1,0.905
70882,0,0.0035
70883,0,0.0841
70884,1,0.9188
70885,0,0.0252
70886,0,0.0066
70887,0,0.0216
70888,0,0.0667
70889,0,0.0052
70890,0,0.0476
70891,0,0.0247
70892,0,0.0205
70893,0,0.0475
70894,0,0.044
70895,0,0.0903
70896,0,0.1259
70897,1,0.615
70898,0,0.0196
70899,0,0.0268
70900,0,0.129
70901,0,0.0074
70902,0,0.0789
70903,0,0.0354
70904,0,0.0157
70905,0,0.0323
70906,0,0.013
70907,0,0.1164
70908,0,0.0121
70909,0,0.0213
70910,0,0.1331
70911,1,0.9436
70912,0,0.0154
70913,0,0.017
70914,0,0.0551
70915,0,0.0138
70916,0,0.0086
70917,0,0.0301
70918,0,0.0448
70919,0,0.0879
70920,0,0.0341
70921,0,0.0322
70922,0,0.024
70923,0,0.024
70924,0,0.0416
70925,1,0.9286
70926,0,0.0136
70927,1,0.9176
70928,1,0.9863
70929,1,0.9205
70930,0,0.0218
70931,0,0.0202
70932,0,0.0147
70933,1,0.9314
70934,0,0.0255
70935,1,0.8403
70936,0,0.1046
70937,0,0.1177
70938,0,0.021
70939,0,0.0173
70940,0,0.0676
70941,0,0.0344
70942,0,0.0448
70943,0,0.0673
70944,0,0.0074
70945,0,0.1274
70946,0,0.0423
70947,0,0.0283
70948,0,0.0679
70949,0,0.0568
70950,0,0.2294
70951,0,0.023
70952,0,0.0162
70953,1,0.9403
70954,0,0.0727
70955,0,0.0195
70956,0,0.0932
70957,0,0.011
70958,0,0.0103
70959,0,0.0392
70960,0,0.0077
70961,0,0.067
70962,0,0.095
70963,0,0.1701
70964,0,0.22
70965,0,0.0299
70966,0,0.1257
70967,0,0.0281
70968,0,0.0288
70969,0,0.0285
70970,0,0.0214
70971,0,0.0689
70972,0,0.0908
70973,0,0.0481
70974,0,0.0794
70975,1,0.5204
70976,0,0.0145
70977,0,0.0332
70978,1,0.929
70979,0,0.0564
70980,1,0.9348
70981,0,0.0663
70982,0,0.0436
70983,0,0.1014
70984,0,0.0057
70985,0,0.0095
70986,0,0.0175
70987,0,0.2911
70988,0,0.0276
70989,0,0.0227
70990,1,0.9823
70991,0,0.0186
70992,0,0.0127
70993,0,0.0164
70994,0,0.0245
70995,0,0.0543
70996,0,0.0268
70997,0,0.0669
70998,0,0.0117
70999,0,0.044
71000,1,0.7948
71001,0,0.0048
71002,0,0.0185
71003,0,0.0119
71004,0,0.0208
71005,0,0.0058
71006,0,0.0301
71007,1,0.947
71008,0,0.0233
71009,0,0.0036
71010,0,0.0892
71011,0,0.0626
71012,0,0.0257
71013,0,0.0228
71014,0,0.0702
71015,0,0.0073
71016,0,0.013
71017,0,0.0516
71018,0,0.4705
71019,0,0.0545
71020,0,0.0292
71021,0,0.0057
71022,0,0.0375
71023,0,0.1852
71024,0,0.0074
71025,0,0.0203
71026,0,0.0298
71027,0,0.0144
71028,0,0.0262
71029,0,0.0354
71030,0,0.0254
71031,1,0.9972
71032,0,0.0088
71033,0,0.0387
71034,0,0.0228
71035,0,0.0136
71036,0,0.0144
71037,0,0.0509
71038,0,0.0229
71039,0,0.0539
71040,0,0.3157
71041,0,0.0269
71042,0,0.1023
71043,0,0.0108
71044,0,0.0218
71045,0,0.1095
71046,0,0.0124
71047,1,0.6356
71048,0,0.0368
71049,1,0.8807
71050,0,0.0264
71051,1,0.7437
71052,0,0.1627
71053,0,0.0319
71054,0,0.0143
71055,0,0.0713
71056,0,0.0714
71057,0,0.0216
71058,0,0.0201
71059,0,0.0047
71060,0,0.0734
71061,0,0.0386
71062,0,0.0075
71063,0,0.2398
71064,0,0.0036
71065,0,0.0153
71066,0,0.0145
71067,0,0.0927
71068,0,0.139
71069,0,0.1906
71070,1,0.9979
71071,0,0.0045
71072,0,0.0032
71073,0,0.0028
71074,1,0.669
71075,0,0.0394
71076,0,0.0089
71077,0,0.0754
71078,0,0.1907
71079,0,0.0485
71080,0,0.0144
71081,0,0.0449
71082,0,0.0402
71083,0,0.0206
71084,0,0.0681
71085,0,0.0384
71086,0,0.0595
71087,0,0.0217
71088,0,0.0412
71089,1,0.9887
71090,0,0.135
71091,0,0.0186
71092,0,0.0202
71093,0,0.0764
71094,0,0.0188
71095,1,0.9486
71096,0,0.069
71097,0,0.0174
71098,0,0.0317
71099,0,0.0285
71100,0,0.0269
71101,0,0.0322
71102,1,0.9183
71103,0,0.0182
71104,0,0.1876
71105,0,0.0305
71106,1,0.8441
71107,0,0.0116
71108,0,0.0246
71109,0,0.0646
71110,0,0.0336
71111,0,0.021
71112,0,0.0171
71113,0,0.0147
71114,0,0.0346
71115,0,0.3564
71116,0,0.0125
71117,0,0.0062
71118,0,0.1299
71119,0,0.1325
71120,0,0.0517
71121,0,0.0235
71122,0,0.025
71123,1,0.9843
71124,0,0.0362
71125,0,0.0663
71126,0,0.2135
71127,0,0.1043
71128,0,0.071
71129,0,0.0639
71130,0,0.1242
71131,0,0.0563
71132,0,0.0388
71133,0,0.0345
71134,0,0.018
71135,0,0.0154
71136,0,0.0016
71137,0,0.0094
71138,0,0.0542
71139,0,0.0719
71140,0,0.0402
71141,0,0.1762
71142,0,0.0246
71143,1,0.9848
71144,0,0.0124
71145,0,0.0046
71146,0,0.0275
71147,0,0.0163
71148,0,0.0106
71149,0,0.0158
71150,0,0.0123
71151,0,0.067
71152,0,0.0266
71153,0,0.0094
71154,0,0.0236
71155,0,0.1652
71156,0,0.0874
71157,0,0.1713
71158,0,0.0182
71159,0,0.0105
71160,0,0.0349
71161,0,0.0389
71162,0,0.1423
71163,0,0.1384
71164,1,0.9452
71165,0,0.0188
71166,0,0.0614
71167,1,0.8153
71168,0,0.042
71169,1,0.9709
71170,0,0.0112
71171,0,0.1087
71172,0,0.0116
71173,0,0.0766
71174,0,0.0326
71175,0,0.1143
71176,0,0.343
71177,0,0.1118
71178,0,0.0784
71179,0,0.0173
71180,0,0.1214
71181,0,0.4897
71182,0,0.0406
71183,0,0.0241
71184,0,0.0301
71185,0,0.0647
71186,0,0.0449
71187,1,0.9431
71188,0,0.0088
71189,0,0.0529
71190,0,0.0242
71191,0,0.0193
71192,0,0.2342
71193,0,0.0323
71194,1,0.9511
71195,0,0.0709
71196,1,0.9573
71197,0,0.0327
71198,0,0.0192
71199,0,0.064
71200,0,0.0524
71201,0,0.0191
71202,0,0.0231
71203,0,0.0771
71204,0,0.1179
71205,0,0.0927
71206,0,0.0585
71207,0,0.0165
71208,1,0.9864
71209,0,0.0258
71210,0,0.0062
71211,0,0.1206
71212,0,0.0672
71213,0,0.1242
71214,0,0.3808
71215,0,0.0924
71216,0,0.0239
71217,0,0.0368
71218,0,0.0923
71219,1,0.7376
71220,0,0.0012
71221,0,0.0181
71222,0,0.0664
71223,0,0.0318
71224,0,0.0587
71225,0,0.0301
71226,0,0.0357
71227,1,0.9579
71228,0,0.0058
71229,0,0.0895
71230,0,0.0359
71231,0,0.0046
71232,0,0.0146
71233,0,0.0697
71234,0,0.0452
71235,0,0.0112
71236,1,0.783
71237,0,0.0161
71238,1,0.9399
71239,0,0.0072
71240,0,0.0086
71241,0,0.0175
71242,0,0.2681
71243,0,0.0602
71244,0,0.0071
71245,0,0.0233
71246,1,0.985
71247,0,0.0953
71248,0,0.0182
71249,0,0.0184
71250,0,0.0187
71251,0,0.0741
71252,0,0.024
71253,0,0.005
71254,0,0.0825
71255,0,0.0614
71256,0,0.0097
71257,0,0.0599
71258,0,0.006
71259,0,0.0553
71260,0,0.1336
71261,0,0.0022
71262,0,0.0328
71263,0,0.0021
71264,0,0.0046
71265,1,0.7304
71266,0,0.0314
71267,0,0.1834
